date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-03-15,Denmark,23,827,15587.4315760672,10062.365101049201,23199.1515715565,2707.36911208609,1870.79909534568,3763.52490083001,0,0,3.9529832745143505,1.5449640618401297,8.06241229321779,0.8446303296830501,0.39935250156531105,1.52419430687231,2.92931038415441,2.05696810899439,4.03287039059624
2020-03-16,Denmark,48,875,18852.4931997136,12233.222776946499,27850.558031008102,3265.06162364644,2170.85767589734,4651.406459451599,1,1,5.00685298053204,2.07525831473817,9.8918333498804,1.05386970601769,0.530294252898038,1.8294210566626101,2.92792026344172,2.05588787990941,4.03035026992431
2020-03-17,Denmark,57,932,22785.11337141,14744.9974381273,33686.3589581785,3932.6201716963396,2511.77466118076,5835.8009271703895,0,1,6.318415035199981,2.77878976005902,12.078975438589199,1.3115620546679299,0.703531445320849,2.18714208870883,2.9262341962772407,2.05469695969182,4.0276009354519
2020-03-18,Denmark,92,1024,23983.8338196922,15665.9231616973,35258.7816575813,1198.72044828218,920.9257235699921,1572.42269940275,3,4,7.945939612098369,3.70551319527929,14.681451503352099,1.6275245768984,0.9267234352202758,2.60247606476289,0.7449516693746379,0.643686585434952,0.851163162979455
2020-03-19,Denmark,91,1115,25373.2545112686,16736.5301008542,37069.098269584305,1389.4206915764098,1070.60693915691,1810.3166120030103,0,4,9.958084283281561,4.90674254464307,17.7733394127295,2.01214467118319,1.20122934936378,3.09188790937743,0.7447970418895279,0.6435414326919999,0.8509684327082829
2020-03-20,Denmark,36,1151,26866.5380404248,17882.0458790855,39022.039561903395,1493.28352915628,1145.51577823135,1952.9412923191298,2,6,12.434883369803,6.475449095227571,21.4367773212822,2.47679908652146,1.5687065505845001,3.6634379085526496,0.7446179170348179,0.6433707397876229,0.850742775795805
2020-03-21,Denmark,104,1255,28389.371593570697,19044.8726369195,41010.7219811112,1522.83355314589,1162.82675783396,1988.68241920779,3,9,15.465531387741402,8.49161593390376,25.7524383514473,3.03064801793836,2.01616683867619,4.31566103016508,0.744425428378816,0.6431867178020401,0.8504991026261871
2020-03-22,Denmark,71,1326,29895.913554087798,20195.4695798142,42975.3453458007,1506.54196051706,1150.5969428947,1964.62336468953,4,13,19.1441620773945,11.0488647291223,30.8208486928592,3.67863068965309,2.5572487952185496,5.06841034141193,0.7442290989654301,0.642999926452025,0.8502483751184559
2020-03-23,Denmark,69,1395,31362.262650738397,21316.8142439542,44890.6070601523,1466.3490966505599,1121.3446641400099,1915.2617143515602,0,13,23.560695030075603,14.256182697764,36.7289970748708,4.416532952681179,3.2073179686417204,5.90814838201157,0.744034801016698,0.642816935510559,0.849997292840509
2020-03-24,Denmark,65,1460,32777.927193809,22400.0053537446,46738.7878235552,1415.66454307066,1083.19110979041,1848.1807634028798,11,24,28.7942369742938,18.1744752398169,43.586427399850905,5.23354194421818,3.91829254205288,6.85743032498011,0.7438455959069921,0.642641172266797,0.8497488080111251
2020-03-25,Denmark,131,1591,34139.5981499794,23442.5671176677,48519.144617684695,1361.67095617037,1042.56176392306,1780.3567941295,8,32,34.9069921984105,22.8596988937284,51.45875647972979,6.1127552241166505,4.68522365391145,7.87232907987887,0.7436628286454459,0.642495354456828,0.849504804565713
2020-03-26,Denmark,133,1724,35447.4087895642,24439.264036741803,50227.127403374805,1307.8106395848,996.6969190741271,1707.98278569008,2,34,41.9414645970529,28.313072046086603,60.440225009667394,7.03447239864248,5.453373152358191,8.98146852993761,0.7434869258430359,0.642358582847853,0.8492661053397981
2020-03-27,Denmark,153,1877,36702.9425651696,25394.3446667046,51869.8701731354,1255.53377560544,955.080629962746,1642.7427697606101,7,41,49.9089737998966,34.5630006170652,70.5153288764745,7.967509202843599,6.2499285709786605,10.0751038668072,0.7433178744750211,0.642229553355725,0.849032832465879
2020-03-28,Denmark,169,2046,37908.2746526373,26311.0147779666,53453.722593889295,1205.33208746766,916.670111262045,1583.8524207539099,11,52,58.8072965819759,41.612764811633205,81.6984546407258,8.89832278207933,7.0497641945680405,11.183125764251301,0.743155476529364,0.642107921627681,0.848804922556297
2020-03-29,Denmark,155,2201,39065.558996986605,27185.071970111898,54978.473315382806,1157.2843443493,874.057192145267,1524.75072149353,13,65,68.5988977377946,49.423447385253,93.92733575958691,9.79160115581871,7.81068257361977,12.228881118861,0.742999471320119,0.641993288696789,0.8485822519010942
2020-03-30,Denmark,194,2395,40176.8761862012,28018.6934388952,56450.9026946161,1111.3171892146001,833.62146878337,1472.42937923325,7,72,79.24937806884009,57.963669471277505,107.143075562766,10.6504803310455,8.54022208602444,13.215739803178899,0.74284958806751,0.64188525222358,0.8483649896477451
2020-03-31,Denmark,182,2577,41244.1932693442,28813.2122817151,57875.9861833102,1067.3170831429902,794.518842819823,1425.08348869413,5,77,90.6950282177408,67.19097347088821,121.277670357754,11.4456501489007,9.22730399961076,14.134594794988198,0.742705565198768,0.6417834266396639,0.8482073582001429
2020-04-01,Denmark,283,2860,42269.3648629199,29570.0333882392,59257.695700032404,1025.17159357571,756.821106524176,1381.7095167222199,13,90,102.846735697662,77.0239105593624,136.21148492067698,12.151707479921301,9.83293708847419,14.9338145629234,0.7425671554035609,0.6416874491554571,0.848053319595297
2020-04-02,Denmark,247,3107,43254.1454534656,30289.1811549805,60595.547155938206,984.780590545719,719.147766741212,1337.8514559057699,14,104,115.62785247839899,87.3969326732763,151.875564056657,12.781116780737099,10.373022113913901,15.6640791359795,0.7424341254584209,0.641596980065866,0.8479027912782371
