date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-04-06,Germany,3677,95376,514951.24238109204,384948.79724350397,686698.076815211,12622.9766189861,9282.822813553359,16909.9968756831,92,1434,1506.5101007404198,1244.89062980217,1819.60465037593,180.497809645055,151.03527298376102,215.82319633916902,0.754101760660042,0.6477229344484979,0.86245700656114
2020-04-07,Germany,3834,99210,527103.78982252,393749.437916524,703112.165899534,12152.5474414274,8800.640673020122,16414.0890843228,173,1607,1696.03802968392,1403.81005999232,2045.63445473242,189.527928943506,158.919430190145,226.029804356484,0.753986727754437,0.6476465449640839,0.862301938016399
2020-04-08,Germany,4003,103213,538804.382562959,402116.36757382797,719036.326656888,11700.592740439499,8366.92965730335,15924.160757354299,254,1861,1893.1257192409698,1569.5646921869597,2279.6129879189,197.08768955705102,165.75463219463998,233.978533186487,0.7538759066811371,0.6475744522953389,0.8621500571993691
2020-04-09,Germany,4974,108187,550070.6917270711,410044.462818021,734491.690344126,11266.309164111999,7928.09524419309,15455.363687238101,246,2107,2096.4633944738503,1741.32932434143,2520.2767901466896,203.337675232873,171.764632154467,240.663802227783,0.7537691347197281,0.6475064144466229,0.8620012056027091
2020-04-10,Germany,5323,113510,560919.648023688,417562.987022703,749487.4135517679,10848.9562966171,7518.524204681991,14995.723207641598,266,2373,2304.86614994015,1918.1899347142999,2766.1180949357695,208.40275546630403,176.860610372877,245.84130478908298,0.753666256128752,0.6474422034822189,0.8618553326635949
2020-04-11,Germany,4133,117643,571367.4874733171,424684.53665001795,764133.356870205,10447.839449629,7121.549627315129,14645.943318436599,171,2544,2516.92795571265,2099.1438257578397,3015.0131071069704,212.06180577250197,180.95389104353401,248.895012171199,0.75356712159564,0.647381604476606,0.8617124668429609
2020-04-12,Germany,2821,120464,581429.787174293,431432.87107681896,778404.815221407,10062.2997009763,6748.334426801639,14271.4583512025,129,2673,2731.3571574838,2282.90116732396,3265.3580685726897,214.42920177115002,183.757341566119,250.344961465721,0.753471587840228,0.6473244146435849,0.8615725490140369
2020-04-13,Germany,2537,123001,591121.495498967,437836.674168615,792285.8953449171,9691.70832467352,6403.80309179516,13881.0801235098,126,2799,2947.18665394476,2468.60343236548,3516.55617411502,215.829496460955,185.702265041526,251.198105542334,0.7533795173066609,0.6472704425865949,0.861435521106043
2020-04-14,Germany,2082,125083,600456.959134269,443906.815638662,805843.853283083,9335.46363530167,6070.14147004725,13557.9579381658,170,2969,3163.23618994774,2655.07394277117,3767.34163866825,216.049536002986,186.470510405691,250.785464553229,0.7532907779043001,0.6472195076307049,0.8613013260776079
2020-04-15,Germany,2486,127569,609449.9481969189,449663.884670515,819133.53027916,8992.989062650258,5757.0690318535,13289.6769960778,285,3254,3378.5159118157003,2841.6190188869,4016.0551994378397,215.279721867953,186.545076115727,248.713560769587,0.7532052427761109,0.6471714392119851,0.8611699079002209
