date,country,reported_cases,reported_cases_cumulative,predicted_infections_mean_cumulative,predicted_infections_lower_CI_95_cumulative,predicted_infections_higher_CI_95_cumulative,predicted_infections_mean,predicted_infections_lower_CI_95,predicted_infections_higher_CI_95,reported_deaths,reported_deaths_cumulative,estimated_deaths_mean_cumulative,estimated_deaths_lower_CI_95_cumulative,estimated_deaths_higher_CI_95_cumulative,estimated_deaths_mean,estimated_deaths_lower_CI_95,estimated_deaths_higher_CI_95,mean_time_varying_reproduction_number_R(t),time_varying_reproduction_number_R(t)_lower_CI_95,time_varying_reproduction_number_R(t)_higher_CI_95
2020-03-16,France,924,5417,845297.191546147,604627.5233686389,1160970.18283424,177723.777773672,120453.534720583,250392.868570169,36,127,137.615276610463,101.68990545845101,183.535722579999,33.6489260584596,26.682492121321996,42.15867103482179,3.67907311356606,2.7880310944493196,4.6173761847093
2020-03-17,France,1210,6627,889555.709064266,639270.621305703,1217535.47407338,44258.5175181192,34643.0979370638,56565.2912391415,21,148,182.109402417263,137.666080865816,238.457609193873,44.49412580679971,35.9761754073659,54.9218866138744,0.7170065061045692,0.632725191794693,0.801923177486398
2020-03-18,France,1097,7724,943210.731047324,681362.37605866,1286202.05425375,53655.0219830583,42091.7547529573,68666.58018037259,27,175,240.82373338275397,185.833726396603,310.153981080099,58.71433096549129,48.1676455307869,71.69637188622599,0.716514142130286,0.6322769086903771,0.801478773391473
2020-03-19,France,1404,9128,1002104.57833698,727564.840423129,1361758.05007291,58893.847289659,46202.4643644687,75555.9958191532,69,244,317.980318260668,249.807336317345,403.371055288365,77.1565848779139,63.9736099207421,93.2170742082657,0.7159174727023649,0.63172189553616,0.8009000293038531
2020-03-20,France,1861,10989,1062658.83433798,775051.203606267,1439453.99522518,60554.256000998095,47486.3631831383,77695.9451522719,128,372,418.560441649272,333.650171714029,523.535232208585,100.580123388604,83.84283539668321,120.16417692021999,0.715262597252313,0.631212550506469,0.800132530143175
2020-03-21,France,1617,12606,1122652.62981482,822017.83214659,1516378.61360853,59993.795476837695,46966.6285403232,76924.6183833563,78,450,548.082450686406,441.966649417535,677.50142943939,129.522009037134,108.316477703507,153.96619723080602,0.714589178367696,0.6307212186985911,0.799338925499101
2020-03-22,France,1847,14453,1180919.14017458,867639.820511726,1591011.39606026,58266.5103597573,45621.9883651359,74632.7824517258,112,562,712.045706952517,579.256566682779,871.9853211165621,163.963256266111,137.28991726524401,194.483891677172,0.713921824744557,0.629973918054147,0.798706164462004
2020-03-23,France,1559,16012,1236940.24671047,911461.549424622,1662655.68664313,56021.1065358937,43821.728912895494,71644.2905828708,112,674,915.460689920596,749.646271267301,1113.47421974385,203.414982968079,170.389704584522,241.488898627285,0.713273464342923,0.6293687017765209,0.798173446338146
2020-03-24,France,3838,19850,1290548.14249297,953296.868366145,1731336.78247772,53607.8957825007,41835.3189415232,68681.09583459201,186,860,1162.48611823686,956.56488904062,1406.8341722105802,247.025428316259,206.91861777331903,293.35995246673303,0.7126498410141991,0.628907479666271,0.797654882006064
2020-03-25,France,2446,22296,1341744.70336749,993284.510596702,1797247.60362732,51196.5608745199,39987.6422305571,65910.8211495951,240,1100,1456.2985921597901,1202.8323982818,1756.0168873288599,293.812473922934,246.26750924117997,349.182715118284,0.7120528219133091,0.6283982505585799,0.7970457269096031
2020-03-26,France,2931,25227,1390604.41476673,1031292.38262414,1860202.80955788,48859.7113992399,38007.8720274341,62955.2059305637,231,1331,1798.3297845806896,1489.3577466652898,2162.42465477625,342.031192420904,286.525348383486,406.407767447389,0.7114823979234871,0.627868583472678,0.796213272434245
2020-03-27,France,3922,29149,1437227.11629841,1067406.77036961,1920386.61442803,46622.7015316795,36114.3877454788,60183.8048701471,365,1696,2189.06033704871,1816.3863629400896,2627.33066310105,390.73055246802,327.0286162748,464.906008324793,0.7109377576881608,0.627370827046509,0.795608591024867
2020-03-28,France,3809,32958,1481717.29247151,1101705.31177708,1977825.19531099,44490.1761730974,34298.5414074689,57438.580882964,299,1995,2627.09438679221,2182.53608273246,3148.31186823112,438.03404974349996,366.149719792369,520.981205130077,0.71041780983428,0.6269318733671889,0.7951109298667081
2020-03-29,France,4611,37569,1524176.21626139,1134251.75884702,2032870.84228789,42458.9237898852,32546.4470699386,55045.646976895594,319,2314,3111.2217184256606,2587.49599426316,3724.0407665836296,484.127331633446,404.959911530709,575.728898352511,0.7099214114741129,0.626539908998659,0.794629015669888
2020-03-30,France,2599,40168,1564699.70968245,1165218.64378981,2085543.45950915,40523.4934210526,30966.884942791003,52672.6172212575,292,2606,3638.3091153723103,3028.59979642484,4351.21450053466,527.087396946645,441.103802161679,627.173733951028,0.7094474546870359,0.626171683952312,0.7940826860439519
2020-03-31,France,4376,44544,1603378.04129859,1194620.4656985002,2136137.69218588,38678.3316161407,29401.821908687598,50594.2326767342,418,3024,4203.77986383986,3502.06718895884,5022.8733725720895,565.4707484675499,473.467392533998,671.658872037426,0.7089948910493371,0.6258257486807779,0.7935335264972959
2020-04-01,France,7578,52122,1640296.44972406,1222538.63649642,2184709.47779477,36918.4084254716,27918.1707979196,48571.7856088859,499,3523,4803.839308104571,4004.94651077117,5735.5064170596,600.059444264715,502.879321812329,712.633044487508,0.7085627326646529,0.6255007479850351,0.793003792591331
2020-04-02,France,4861,56983,1675535.72294717,1248911.12769234,2231301.89687254,35239.2732231114,26372.4911959188,46592.4190777753,509,4032,5434.00446975783,4534.229920770949,6482.808267663951,630.165161653258,529.283409999779,747.301850604355,0.708150046356502,0.625166625699296,0.7924689258709209
2020-04-03,France,2116,59099,1709172.66890159,1273841.89666225,2276022.51856873,33636.9459544166,24930.7689699146,44720.6216961852,471,4503,6088.934008132111,5085.86911618275,7257.782633249781,654.929538374284,551.6391954118039,774.974365585831,0.707755947289605,0.624761771701099,0.791961865753687
2020-04-04,France,5233,64332,1741280.46426037,1297414.30614691,2319062.34751596,32107.795358789,23572.4094846526,43039.8289472348,2004,6507,6763.940093624499,5656.4386005247,8054.138854199109,675.006085492388,570.5694843419429,796.356220949325,0.707379593814889,0.62438148621991,0.7914862840824449
2020-04-05,France,4267,68599,1771928.91123371,1319711.02711035,2360569.00413862,30648.4469733314,22296.720963443902,41506.6566226577,1053,7560,7454.679389175601,6242.111307709561,8866.44526612252,690.7392955511,585.672707184861,812.30641192341,0.7070201836681421,0.624041540862438,0.7909736557989109
2020-04-06,France,1873,70472,1801184.6347425,1340745.85575812,2400557.57571088,29255.723508794,21034.8286477674,39988.5715722666,518,8078,8156.06759145759,6840.36985436282,9687.84720900283,701.388202281992,598.2585466532611,821.401942880318,0.706676951186118,0.623773628520086,0.790478180726297
2020-04-07,France,3912,74384,1829111.24384217,1360553.87051867,2439126.16269689,27926.6090996748,19808.014760557,38568.5869860073,833,8911,8863.56219765912,7447.273233872,10512.655783813101,707.4946062015331,606.90337950918,824.808574810284,0.70634916517924,0.6235230566544251,0.790072032386605
2020-04-08,France,3777,78161,1855769.4723382,1379271.53147813,2476181.32459725,26658.228496022202,18717.66095946,37055.1619003602,1417,10328,9573.656429879491,8057.549984743309,11337.6994863753,710.09423222037,610.276750871311,825.0437025622031,0.706036127196054,0.6232877104042379,0.7895975472760841
2020-04-09,France,3881,82042,1881217.30703131,1396918.90901609,2511869.48290526,25447.8346931161,17647.3775379564,35688.1583080114,541,10869,10282.14263665,8668.924443360229,12156.8867698749,708.486206770501,611.374458616926,819.187283499572,0.7057371700142191,0.6230666716884891,0.789106828145297
2020-04-10,France,4286,86328,1905510.10799907,1413517.35966228,2546259.99007558,24292.800967759504,16598.4506461879,34390.507170320096,1341,12210,10985.6396799902,9278.66081602775,12967.2402335229,703.4970433402001,609.736372667519,810.353463648006,0.705451656265001,0.6228590769833671,0.7887234574974871
2020-04-11,France,4342,90670,1928700.72306917,1429109.89446507,2579432.46248392,23190.6150701025,15592.5348027926,33172.4724083353,987,13197,11681.9473163026,9884.96166465598,13766.1702499919,696.307636312384,606.30084862823,798.930016468959,0.705178977142884,0.622664114149249,0.7884065159333891
2020-04-12,France,3114,93784,1950839.59748526,1443808.081227,2611315.17389663,22138.8744160898,14698.1867619317,31882.7114127148,635,13832,12367.9004803479,10484.2495880081,14551.6299621869,685.953164045275,599.287923352084,785.459712195045,0.7049185511767461,0.622489054912435,0.7880213212731708
2020-04-13,France,1613,95397,1971974.87922,1457633.00033968,2642099.20425592,21135.2817347335,13824.919112674099,30784.030359287,561,14393,13041.7749951282,11074.0720698487,15322.168654108602,673.874514780308,589.8224818406051,770.5386919216991,0.7046698230517641,0.622325196374153,0.7876442226751751
2020-04-14,France,2673,98070,1992152.52015556,1470654.54828043,2671776.76790892,20177.640935562198,13021.5479407504,29677.563653001,574,14967,13701.9537636873,11653.8914387326,16076.520229720802,660.178768559089,579.819368883889,754.351575612234,0.7044322624771909,0.622201175523318,0.78728179585549
2020-04-15,France,5497,103567,2011416.37326354,1482892.55342613,2700399.55113034,19263.8531079823,12238.005145700601,28622.7832214171,762,15729,14346.5933527137,12221.347999399299,16812.6648901026,644.639589026459,567.4565606667591,736.1446603817841,0.7042053630977421,0.622098183519907,0.7869323997808599
2020-04-16,France,2633,106200,2029808.2858904,1494423.4403799998,2728018.13397006,18391.912626861,11530.8869538724,27618.582839718398,1438,17167,14974.003361141498,12774.5786540309,17527.928536691,627.410008427755,553.230654631629,715.263646588354,0.7039886414472329,0.622001463678262,0.78659440463881
2020-04-17,France,2641,108841,2047368.18925231,1505291.69498459,2754604.23394505,17559.9033619061,10868.2546045878,26586.099974996698,753,17920,15583.573132168898,13312.2935164464,18223.5109822521,609.5697710274491,537.714862415443,695.58244556112,0.703781635943433,0.621910635232283,0.786267454222749
2020-04-18,France,405,109246,2064134.18424726,1515517.04806629,2780297.12761422,16765.994994945402,10225.3530816987,25692.893669162997,761,18681,16174.0265596975,13832.3779938265,18897.626283287802,590.453427528572,520.084477380153,674.1153010357219,0.7035839059230741,0.621825340388282,0.7859512024145849
2020-04-19,France,2569,111815,2080142.62369675,1525113.76196704,2805038.41016768,16008.4394494928,9596.713900749592,24741.282553458997,642,19323,16745.7461226705,14335.743905527901,19551.7382714486,571.719562973009,503.36591170139803,654.111988160758,0.703395030715937,0.6217452429560439,0.785645312968657
